id,file,page_link,page_number,marginal_text,merged,text_line,posLeft,posUpper,posRight,posLower
i-BHnCQUoYEc4BikLrcYpQ92,riksdagen-records\data\1920\prot-1920--ak--068.xml,https://betalab.kb.se/prot-1920--ak--68/prot_1920__ak__68-023.jp2/_view ,24,0.0,0.0,"Nu sade herr Magnusson vidare: Man måste se till, att det finnes tillgång på arbetskraft på jordbrukets område. J a, följer man herr Magnussons linje, så gör man icke det, ty det råder en våldsam indignation bland lantarbetarna mot denna stadga. Tag bort den lag som är föremål för så mycken ovilja, så tror jag, man lättare kan få arbetarna att stanna kvar vid jordbruket. Vi ha ofta haft den erfarenheten, att det är arbetsgivarna, som söka focka arbetare, och det i synnerhet sådana, som äro organiserade och utföra verkligt arbete i organisationerna. Det är oftast de bästa och intelligentaste av lantarbetarna, men dem vill man helst bli av med. Då ser man icke på jordbrukets bästa. För den gode husbonden har legostadgan icke den ringaste betydelse.",166.4798206278027,659.8484848484848,901.3452914798207,849.6212121212121
i-YKjUFSNGoDu8ZpCeh4nijG,riksdagen-records\data\1920\prot-1920--ak--068.xml,https://betalab.kb.se/prot-1920--ak--68/prot_1920__ak__68-023.jp2/_view ,24,0.0,0.0,Det talas om fördelarna av stadgan: att arbetarna skulle få,216.92825112107622,848.8636363636364,896.8609865470852,867.4242424242424
i-5uVVBzJFQ9BiRL7QDqzjfc,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,1.0,0.0,Nr 24.,63.212435233160626,43.90934844192634,112.95336787564766,53.11614730878187
i-LcGxwnvCsyv538qtwtTT7j,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,1.0,0.0,lag om arr. (Forts.),50.777202072538856,85.69405099150141,129.53367875647666,111.54390934844193
i-AFgFAoA3YXTZ7Xs3Pj9Pap,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,1.0,0.0,78 Lördagen den 14 april e. m.,149.22279792746113,44.61756373937677,658.5492227979275,59.13597733711048
i-Ed4jbWKY1bLtZ29RXe3Vyn,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"dock förbisett två saker. Dessa två saker äro för det första något, som var och en som känner till folket på landsbygden kan intyga, att där är i allmänhet en motvilja mot eller åtminstone en utomordentlig benägenhet att uppskjuta sådana saker som testamentens upprättande. Det är ofta därför, som man, när en person dör, finner, att han icke disponerat över sin kvarlåtenskap, fastän man mycket väl vet, att han haft för avsikt att göra det. Det är den ena saken. Den andra saken är den, att utan allt tvivel finnas åtskilliga, som stå i den belägenheten, att de rättsligen icke kunna göra testamente. De äro minderåriga eller de sakna sitt förnufts fulla bruk, och sålunda kommer ovillkorligen ett testamente att vara odugligt, eller det har icke kunnat upprättas. På den punkten blir det således en lucka.",146.1139896373057,72.94617563739376,930.0518134715026,237.60623229461754
i-Tysz6uGSKd8LocxhaLAyrh,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"Vidare skulle jag mot herr Lindqvist vilja säga ett enda ord. Han framhöll mot mig, att här ställdes samhällsnyttan emot släktgemenskapen, och han fann det då underligt, om man icke ville vara med om att samhällsnyttan skulle gynnas på allt möjligt sätt. Även om släktgemenskapen skulle lida, skulle vi vara glada över att samhället fick en förmån. Det kan ju mycket väl sägas, det låter så vackert. Men skall man draga ut konsekvenserna av detta, så blir det naturligtvis på det sättet, att man skulle söka håva in åt staten så mycket som möjligt av arven och tillgodose samhällsnyttan på så sätt, att man söker få till staten allt möjligt, som förut tillhört de enskilda. Det bleve naturligtvis då, vad någon sagt, ett verkligt beslagtagande av den enskildes tillhörigheter.",142.48704663212436,236.54390934844193,924.8704663212435,392.7053824362606
i-C2utNCPXwSjg6hGSNhv21d,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,Herr talman! Jag skall icke tillägga mera utan ber endast att få yrka bifall till den av herr Borell m. fl. avgivna reservationen.,141.96891191709847,385.2691218130311,920.7253886010362,418.20113314447593
i-PyMfySiwVVidFBUjbYRgdq,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,Herr Lindqvist i Halmstad:,154.40414507772022,810.1983002832861,378.7564766839378,825.7790368271955
i-S7MFuZWvhDJnDJZNcak1Bh,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"Herr talman! Som jag förut erinrat om, har den socialdemokratiska riksdagsgruppen här väckt en motion, som blivit av utskottet avstyrkt, men nu finnes det en reservation, som går ut på bifall till denna motion, en reservation avgiven av herr Åkerman m. fl. Den finnes angiven å sid. 74 i utskottsbetänkandet, och jag ber att få yrka bifall till densamma.",139.3782383419689,429.8866855524079,919.6891191709846,515.9348441926346
i-SPZEd2y9QCfLPZK5bgioVm,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,Herr Olsson i Rimforsa:,137.8238341968912,533.6402266288952,915.5440414507772,565.1558073654392
i-NEz8Z5aaGaBrciFC11dXE2,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,Herr talman! Jag ber att få yrka bifall till utskottets förslag i denna punkt.,137.8238341968912,533.6402266288952,915.5440414507772,565.1558073654392
i-SF8wWANgRWvE9nE6gAxBr4,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"Överläggningen förklarades härmed avslutad. Herr talmannen gav propositioner på 1:0) godkännande av utskottets förslag till lydelse av förevarande paragraf, 2:0) godkännande av 1 kap. 3 $ i det av herr Borell m. fl. regervationsvis framlagda förslaget till lag om arv samt 3:0) godkännande av paragrafen i den lydelse, som föreslagits i den av herr Åkerman m. fl. avgivna, vid paragrafen fogade reservationen; och fann herr talmannen den förstnämnda propositionen vara med övervägande ja besvarad. Votering begärdes likväl av herr af Ekenstam, varför herr talmannen för bestämmande av kontrapropositionen ånyo upptog de båda återstående propositionerna, av vilka därvid den under 2:0) angivna nu antogs till kontraproposition. I överensstämmelse härmed blev efter given varsel följande voteringsproposition uppläst och godkänd samt anslagen:",133.16062176165804,576.8413597733711,915.5440414507772,757.4362606232295
i-S36qXSa7TVxqsGyZnj3z9j,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"Den, som vill, att kammaren godkänner 1 kap. 3 $ i första lagutskottets förevarande förslag till lag om arv, röstar",133.16062176165804,762.3937677053825,909.3264248704663,795.3257790368273
i-WG9WivmbP9FXsq3if4mgTw,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"Ja; Nej; Vinner Nej, har kammaren godkänt 1 kap. 3 $ i det av herr Borell m. fl. reservationsvis framförda förslaget till lag om arv.",131.60621761658032,799.5750708215298,907.7720207253886,878.5410764872521
i-BdYqgS57DajU5cqyGeKSht,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,"Den, det ej vill, röstar",154.40414507772022,810.1983002832861,378.7564766839378,825.7790368271955
i-2xKQ4EdexD2fmsKiNxPG5k,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,1.0,0.0,Torsdagen den 30 maj f. m. 15,331.0598111227702,68.68327402135232,844.700944386149,79.35943060498221
i-JBHmbUa9ciCJP4G4bR6S9v,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"att även budgetmedel avses för dem. Det ingick också i den organisationsplan, som fanns i fornminneskommitténs betänkande, att statsmedel skulle anslås för vissa sådana decentralisationsändamål.",54.039874081846804,98.932384341637,843.1269674711438,140.2135231316726
i-GawB72YuEjYUkCqyUM3M59,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"En sådan undersökning tror jag skulle vara så mycket viktigare, som vitterhetsakademien under ett antal år konsekvent för dessa lotterimedels användning förordat en viss plan, som jag nu icke skall ingå på. Jag skall bara konstatera, att den hittills icke av någon av de under dessa år sittande regeringarna blivit accepterad, dock utan att regeringarna därför direkt och uttryckligt korsat den, men också utan att regeringarna ersatt den med någon annan plan. Hela fördelningen har på detta sätt blivit »plockig», tämligen odeciderad och i viss mån odirigerad. Jag tror, att när det gäller så betydande belopp till så behjärtansvärda och av oss alla behjärtade ändamål, är det angeläget, att man redan nu ur ekonomisk synpunkt får den bästa möjliga, planmässiga anordning. Det är också angeläget, att man får en verklig reda i det icke alldeles okaotiska eller i alla händelser oorganiserade tillstånd, som trots det förtjänstfulla arbete, som på sista åren utförts, råder på detta stora kulturvårdsfält.",53.51521511017839,143.41637010676155,844.1762854144806,336.65480427046265
i-JGY8qbxWq9Yr2jvpZMQBxf,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"Jag har helt enkelt velat använda denna motion och detta utskottsutlåtande till utgångspunkt för denna erinran och till utgångspunkt för en vädjan, i den mån den kan från denna plats höras, till Kungl. Maj:t att om möjligt upptaga till förnyad prövning detta stora ärende, som i ett sammanhang icke har prövats, sedan det skedde i kommittébetänkandet av år 1921, ett kommittébetänkande, som icke lett och säkerligen icke leder till någonting.",54.039874081846804,337.7224199288256,844.700944386149,427.04626334519577
i-XfHfSzYrHUzo71w5i7k2fu,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"Nu är det klart av vad jag här anfört, att jag icke kan godkänna såsom klok och riktig den motivering, som föreligger till det yrkande, som utskottet har gjort. Jag tror, att det skulle ha varit lyckligt, om den innehållit ett påpekande av vikten av en prövning av den stora organisationsfrågan för fornvården, som sedan åratal ligger hos regeringen. Att utskottet icke på grundval av en sådan tanke kan förorda en utredning, då ämnet endast till en viss mindre del ligger inom motionens ram, är ju rätt förklarligt.",55.08919202518363,427.7580071174377,845.2256033578174,532.3843416370106
i-TPGvCw1bh3QeitvopDcXY7,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"Jag skall emellertid inte bry mig om att yrka någon ändring i motiveringen, då detta ju kan vara tämligen likgiltigt, när det gäller ett avstyrkande och en negativ kläm. Ett sådant yrkande kommer ju ingen vart. Utan jag får låta mig nöja med, att vad jag här haft att anföra finns i riksdagens protokoll. Jag har därför, herr talman, intet annat yrkande än om bifall till utskottets hemställan.",55.613850996852044,532.7402135231317,845.7502623294858,620.2846975088968
i-YEBUZLuc35eryczG2dgR3P,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"Herr Johansson, Johan Peter:",331.0598111227702,68.68327402135232,844.700944386149,79.35943060498221
i-Au49646kYbG6TEVEAkCLR,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,0.0,0.0,"Herr talman, mina herrar! Av de bilagor, som äro fogade vid utskottets utlåtande, framgår, att riksantikvarien vid förvärvet för statens historiska museums räkning av den s. k. Viklaumadonnan förfarit fullt korrekt. Församlingen hade obestridlig rätt att förfoga över madonnabilden, men alla fackmän voro eniga om, såsom också landshövding Roos här antydde, att kyrkan icke längre var en lämplig förvaringsplats för den. Att den kunnat bevaras så länge och så väl i kyrkan, som hittills skett, har berott därpå, att kyrkan saknat uppvärmningsanordningar, varigenom kunnat undvikas häftiga temperaturväxlingar. Nu har emellertid församlingen beslutat att insätta en värmeugn, och därigenom försämras förhållandena i detta avseende. Därjämte ökas ju också risken för eldfara. Under sådana förhållanden erbjödo sig Gotlands fornvänner att till församlingen betala 1,000 kronor, om församlingen ville medgiva, att bilden finge förvaras i Gotlands fornminnessal i Visby. Församlingen avböjde emellertid detta anbud. Då ingrep riksantikvarien och erbjöd församlingen 5,000 kronor, om den ville överlåta madonnabilden till statens historiska museum. TI den ordning lagen föreskriver beslöt då 'församlingen att godtaga detta anbud, och därmed kan man säga, att den rättsliga eller formella sidan av saken är klar.",55.613850996852044,638.4341637010676,845.7502623294858,908.896797153025
i-NE9749ZhdEdH5jsm6gt4bT,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,1.0,0.0,Nr 344.,878.2791185729276,68.68327402135232,928.1217208814271,77.93594306049823
i-SGzxqqbq2Ka6VxRR2PQpFN,riksdagen-records\data\1929\prot-1929--fk--034.xml,https://betalab.kb.se/prot-1929--fk--34/prot_1929__fk__34-014.jp2/_view ,15,1.0,0.0,Ang. samarbetet mellan riksantikvarien och fornminnesföreningarna m.m. (Forts.),856.7681007345226,99.28825622775801,948.5834207764952,207.82918149466192
i-2Nepv552JWQzNBbPhGVGcE,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,0.0,"Nr 44,",77.36720554272517,61.077389984825494,133.94919168591224,71.69954476479515
i-XrtiSvWaMBMZUtZEoohf9w,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,0.0,"40 Lördagen den 24 april, f. m.",173.21016166281754,61.45675265553869,677.8290993071594,73.97572078907436
i-PsDmsqANHV7qML19EQ64SB,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,1.0,Ang. hjälpklämmen en framställning här göres om någon ändring i berörda,61.200923787528865,89.90895295902882,927.8290993071594,105.8421851289833
i-JcvwusogxC6vNRKHRvjRUx,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,1.0,0.0,verksamhet bland nissa,58.31408775981524,103.18664643399089,153.5796766743649,125.1896813353566
i-GpGg3pijMWuUgpkQkC9rCn,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,"syfte. Jag förmodar nämligen, att Kungl. Maj:t har i sin hand att",165.1270207852194,105.8421851289833,928.9838337182448,121.01669195751138
i-HU6QZES626oyLBd8ujPs6o,riksdagen-records\data\1920\prot-1920--ak--044.xml,https://betalab.kb.se/prot-1920--ak--44/prot_1920__ak__44-039.jp2/_view ,40,0.0,0.0,1,161.66281755196306,119.49924127465857,167.43648960739029,125.1896813353566
