id,file,page_link,page_number,marginal_text,merged,text
i-EhmECypbHkQaoQAwsV7xR2,riksdagen-records\data\1940\prot-1940-urtima-fk--004.xml,https://betalab.kb.se/prot-1940-urtima-fk--4/prot_1940_urtima_fk__4-002.jp2/_view ,3,0.0,0.0,"Om alltså medicinalstyrelsen nu icke kan påvisa några verkligt tyngande praktiska olägenheter i detta förslag, vågar jag uttala en förhoppning om att chefen för jordbruksdepartementet ville åtminstone taga frågan under övervägande och på administrativ väg söka ordna upp detta lilla problem. Tyvärr var tiden så knapp, att detta ärende måste hastigt behandlas inom utskottet med hänsyn till att älgjakten ju snart börjar. Eljest anser jag mig ha en viss berättigad förhoppning på att utskottet i dess helhet skulle hava ställt sig bakom en dylik hemställan."
i-TLiFzu9ss5m3wiCS7ojNyQ,riksdagen-records\data\1940\prot-1940-urtima-fk--004.xml,https://betalab.kb.se/prot-1940-urtima-fk--4/prot_1940_urtima_fk__4-002.jp2/_view ,3,0.0,0.0,"Jag har, herr talman, icke något yrkande att framställa."
i-Rz1SUYpQGseLGaBSkinaLX,riksdagen-records\data\1940\prot-1940-urtima-fk--004.xml,https://betalab.kb.se/prot-1940-urtima-fk--4/prot_1940_urtima_fk__4-002.jp2/_view ,3,0.0,0.0,Herr Gärde:
i-BfpoRvNdEx2tWcAGaqc4Ut,riksdagen-records\data\1940\prot-1940-urtima-fk--004.xml,https://betalab.kb.se/prot-1940-urtima-fk--4/prot_1940_urtima_fk__4-002.jp2/_view ,3,0.0,0.0,"Herr talman! Såsom framgick av herr Tamms yttrande har inom utskottet icke förelegat någon som helst meningsskiljaktighet i fråga om huruvida besiktningstvång, när det gäller älgkött, borde införas eller ej. Den av herr Tamm berörda frågan faller helt och hållet inom det administrativa området. Det är Kungl. Maj:t, som i tillämpningsföreskrifterna till lagen har att utfärda bestämmelser för köttbesiktningsbyråer, deras antal och verksamhetsformer. Inom utskottet uttalades, såsom herr Tamm också erinrade om, på den punkten icke något som helst önskemål, och utskottet har alltså icke på något sätt tagit ståndpunkt till den av herr Tamm här framförda frågan. Huruvida skäl föreligga för att skapa vissa lättnader på detta område särskilt beträffande älgkött, är en fråga, som det givetvis ankommer på jordbruksministern att i första hand pröva. Jag vill emellertid påpeka, att tiden till dess besiktningstvånget skall tillämpas, med hänsyn till den snart stun-"
i-3QvgpHMRhnssJNAtw7iQS6,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,1.0,0.0,Onsdagen den 18 mars 1942 e. m. Nr 12. 125
i-Tfir64Vrru6fijmp59MVuZ,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,1.0,1.0,"Bidrag till hushållningssällskapen. (Forts.) alla, att det särskilt i dessa tider är av mycket stor betydelse, när det gäller att ordna med undervisningen i matlagning, tillvaratagande av maten och praktiska uppslag för skötande av en rationell krishushållning. Alla skäl tala alltså för att också Kalmar läns norra hushållningssällskap får pengar till anställande av en hemkonsulent. Det finns ingen anledning, varför detta hushållningssällskap skulle vara i sämre läge."
i-K4wGCdbAtJBPecct6oC4SU,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,"Jag ber, herr talman, att få instämma i herr Gustafsons i Vimmerby yr-"
i-S4MUTU3SooyG2F6H5rS9kr,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,kande. Herr Sandberg instämde häruti.
i-9hZUXnbjPuK3yWfVt7pFjf,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,Herr Gustafson i Vimmerby:
i-Xps3gEE7X3BB7T4ZR5g7xv,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,"Herr talman! Herr Andersson i Löbbo sade bland annat, att utskottet ansåg tillräckliga skäl icke föreligga för att bifalla motionen, och det är möjligt, att man tänker så på utskottets sida. Emellertid har utskottet självt sagt i sin motivering, att goda skäl tala för att en hemkonsulent anställes i Kalmar läns norra hushållningssällskap. Hur man kan förena detta uttalande med att man samtidigt anser, att goda skäl föreligga för att icke bifalla motionen, det överlämnar jag åt utskottets ledamöter att klargöra för sig själva. :"
i-M3YKjnsWiF4QhgAT6TLXdd,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,"Överläggningen var härmed slutad. Herr andre vice talmannen gav propositioner dels på bifall till utskottets hemställan i denna punkt dels ock på bifall till den vid punkten fogade reservationen; och fann herr andre vice talmannen den förra propositionen vara med övervägande ja besvarad. Herr Gustafson i Vimmerby begärde emellertid votering, i anledning varav efter given varsel följande voteringsproposition upplästes och godkändes:"
i-XLbeupbRPLBMKuTC7WF7Qb,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,"Den, som vill, att kammaren bifaller jordbruksutskottets hemställan i punkten 82:0) av utskottets förevarande utlåtande nr 1, röstar"
i-JXMxJPp8pAbiHJepNNzXkF,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,"Ja; Den, det ej vill, röstar Nej; Vinner Nej, har kammaren bifallit den vid punkten fogade reservationen."
i-9vprgM82ya23zM9tc38rV,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,". Sedan kammarens ledamöter härefter intagit sina platser och voteringspropositionen blivit ännu en gång uppläst, verkställdes omröstning genom uppresning."
i-P6jxFJqbhRRG6bBEfjA18h,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,"Herr andre vice talmannen tillkännagav, att han funne flertalet hava röstat för Ja-propositionen. Herr Gustafson i Vimmerby begärde emellertid rösträkning, vadan votering medelst omröstningsapparat verkställdes."
i-BNf3rY9tTfZFohHq1wuqvp,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,"Därvid avgåvos 103 ja och 85 nej, varjämte 7 av kammarens ledamöter förklarade sig avstå från att rösta."
i-9aGkwCzNFLpaNFsMDfTRzk,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,Kammaren hade alltså bifallit utskottets hemställan i denna punkt.
i-12xizhvVGJmHQiYqCSf6Rt,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,Punkterna 83 och 84. Vad utskottet hemställt bifölls.
i-G1Gbzwgtw5yhxH2TH7kF2E,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,Punkten 85. Lades till handlingarna.
i-AjYJpuCDEVwpy9Jf4LRH92,riksdagen-records\data\1942\prot-1942--ak--012.xml,https://betalab.kb.se/prot-1942--ak--12/prot_1942__ak__12-124.jp2/_view ,125,0.0,0.0,Punkterna 86—111. Vad utskottet hemställt bifölls.
i-sHDDyixNpanSTiPZx52CG,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,1.0,0.0,46 Nr 28. Onsdagen den 26 juni 1946 fm.
i-KxBDKMKha4HoyjMU8U1RGh,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,1.0,0.0,Anslag NN teckning av ytterligare aktier i Svenska skifferoljeaktiebolaget. (Forts.
i-7ZJNxsLVCf55R5eURSuzmh,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,"människor, som äro bosatta i omedelbar närhet av oljeverket. Men då man här talar om alla de besvärligheter, som ha följt med skifferoljeverket, så borde man också 1 rättvisans namn tala om vad skifferoljeverket har betytt för orten och stora delar av Örebro län. Jag protesterar på det bestämdaste, när man här står upp och säger, att hela befolkningen i Örebro län är utledsen på skifferoljeverket. Det är inte riktigt. Jag är övertygad om att när herr Pettersson i Rosta skall möta sina kommittenter vid höstens val, behöver han inte resa längre än till Ekeby för att bli på det klara med att man även där anser, att skifferoljeverket har sina förtjänster. Ekeby socken har fått en utomordentlig uppryckning genom skifferoljeverket. Befolkningen har blivit åtskilligt mera talrik än tidigare, och människorna ha en god försörjning. Skifferoljeverket kom till i en tid, då skoarbetarkåren i Kumla hade det ytterst besvärligt. Det var korttidsarbete och i många fall arbetslöshet. Skifferoljeverket kom som en räddande ängel. Dessa människor och många flera med dem fingo sysselsättning, och jag tror att varken herr Falla eller herr Pettersson i Rosta skola kunna övertyga sina väljare i Kumla stad att skifferoljeverket är något som man bör avskaffa snarast möjligt. Ty detta yrkande om avslag innebär ju 1 själva verket ingenting annat än att detta oljeverk inom en icke alltför avlägsen framtid kommer att läggas ned. Jag är övertygad om att med de förluster, som detta oljeverk kommer att uppvisa, om inte det anslag, som nu är föreslaget, kommer att stå tili bolagets förfogande, kommer riksdagen inom kort att fråga sig: kunna vi verkligen behålla en anläggning, som på detta sätt pumpar pengar ur statskassan och som vi för tillfället egentligen inte ha något behov av?"
i-6XuBo8EkYrwYaY8d4w65rj,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,"Jag får som representant för Örebro län på det varmaste förorda, att man här söker skapa ett företag, som så småningom skall kunna bli bärkraftigt. Frågan är, om inte motståndet emot detta anslag helt enkelt bottnar däri, att man helst vill ha ett statligt verk att peka på som inte bär sig och som under alla förhållanden verkar undermåligt. Man vill helt enkelt inte ha ett företag, som så småningom skall visa sig kunna stå på egna fötter och som på sitt sätt bidrager till landets försörjning med olika produkter."
i-17vWrSKTaeNbuwv4F4EGDN,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,"När man igångsatte Kvarntorps kalkproduktion framhölls, att man begick en orättvisa mot andra bygder, som ha kalkbränning. Så långt jag minns tillbaka har det faktiskt varit så, att så fort staten ämnar ägna sig åt någonting, kommer man alltid ifrån enskilt håll och säger: där skall inte staten sticka sig fram, ty här finns det enskild företagsamhet i tillräcklig utsträckning. Jag minns under krisen på 1930-talet, när olika projekt ifrån statens sida voro påtänkta för att hindra arbetslöshet, hurusom på många ställen och vid olika tillfällen visan var precis densamma: staten skall inte företaga sig något på detta område, ty det finns tillräcklig enskild produktion i fråga om de produkter, som skola framställas! Jag tycker därför inte kammaren skall taga alltför starkt intryck av den klagosång, som herr Pettersson i Rosta har uppstämt. Det är faktiskt inte så att hela Örebro län sörjer över att detta skifferoljeverk fortsätter driften och utvecklas. Tvärtom torde den stora ma- Joriteten av de människor, som överhuvud taget ha någon känning av skifferoljeverket, godkänna riksdagens åtgörande, om riksdagen bifaller den föreliggande propositionen och utskottets hemställan."
i-MGZWw92SVwaC9ZaaaKYyCg,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,"Jag ber, herr talman, att med dessa ord få yrka bifall till utskottets hemställan."
i-G6e8YDS8J2NiXh9mNQRoUk,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,Herr förste vice talmannen Magnusson:
i-6VE92CRSErNj9pmiNoLejx,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,"Herr talman! Den siste ärade talaren uttalade en förmodan, att de som ville att denna skifferoljetillverkning"
i-Aj6TYffRuoL4ZJY7zQA8N6,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,1.0,0.0,Onsdagen den 17 juni 1942 f. m. Nr 24. 67
i-2uNQfWUcPPgs4TV6TFh49d,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,1.0,1.0,"Ang. organisationen av landets försvarskrafter m. m. (Forts.) artilleri utbildning skulle kunna ske även för bekämpande av sjöfrontsmål. För min del skulle jag, om jag skulle våga att i detta ärende komma med en personlig reflexion, vilja säga att det nära nog bör vara viktigare att vi ha ett 15 em kanonartilleri utbildat såsom ett rörligt kanonartilleri än som ett fast sådant, eftersom det då kan användas på betydligt flera fronter och vid flera tillfällen än det praktiskt taget fasta kanonartilleri, som nu ingår i kustartilleriet."
i-45Wh7RBHwC8gauvgJ94ACD,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,0.0,0.0,"Jag skall inte uppehålla kammaren mycket längre, men jag skulle dock vilja framhålla ännu en sak. Om vi skulle råka i den olyckan att komma in i kriget utan att ha tillräckligt långskjutande och kraftigt artilleri, ha vi endast två möjligheter att välja mellan, antingen att dra oss tillbaka — som exempelvis engelsmännen gjorde, när de inte kunde förhindra det italienska A bessinienkriget, därför att artilleriet hos den italienska flottan hade längre skottvidd än vad den engelska hade — eller också att blöda och lida för att vi inte skaffat oss sådana långskjutande kanoner."
i-QZyNQs35HGZZczTk7wmALS,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,0.0,0.0,"Nu är mitt hopp det att, eftersom utskottet så välvilligt har behandlat denna fråga, herr statsrådet och chefen för försvarsdepartementet även välvilligt ville behandla detta yttrande och ägna det den uppmärksamhet han finner vara lämpligt. Även om det för att tillmötesgå kravet på tungt, långskjutande artilleri skulle erfordras en ny kanonmodell, är det kanske ingen omöjlighet att även kunna anskaffa en sådan."
i-XWM5TDXpGmWeeXDrxF9njA,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,0.0,0.0,"Jag vill, med andra ord, att vi, ifall Sverige eventuellt skulle komma i krig, varken skola behöva dra oss tillbaka eller blöda över hövan, utan jag önskar, att vi skola vara försedda med sådana vapen att vi kunna segra, även om vi i någon mån komma att få blöda."
i-Lat2CnkKVaaJpt4ToKEviG,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,0.0,0.0,"Jag har bara velat säga detta, herr talman, och har för närvarande intet yrkande att framställa."
i-LKV9ZDEbrq1m1DfHfQnCaZ,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,0.0,0.0,Herr statsrådet Sköld:
i-4XPx8wuiuKzhZk61512JaZ,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,0.0,0.0,Herr talman! Jag vill endast göra några reflexioner med anledning av det sista anförandet.
i-Qf9tue2FZtX8KPBcdkjQLK,riksdagen-records\data\1942\prot-1942--fk--024.xml,https://betalab.kb.se/prot-1942--fk--24/prot_1942__fk__24-066.jp2/_view ,67,0.0,0.0,"För det första vill jag framhålla, att det inte finns någon möjlighet att jämföra vårt läge beträffande långskjutande, tungt kanonartilleri med det läge, som rådde i Finland under vinterkriget — därvidlag är varje jämförelse utesluten."
